source	ext_id	title	pub_year	journal	authors	citation_type	direction	n_seeds	seed_record_ids	dedup_status	matched_record_id	pcc_gu	pcc_ai	pcc_pass
MED	36544704	Multi-omics profiles refine L-dopa decarboxylase (DDC) as a reliable biomarker for prognosis and immune microenvironment of clear cell renal cell carcinoma.	2022	Front Oncol	Chang K, Su J, Li C, Anwaier A, Liu W, Xu W, Qu Y, Zhang H, Ye D.	research-article; journal article	forward	1	REC-AIBIOGU-000520	new		yes	yes	yes
MED	35198452	Multiparametric MRI and Machine Learning Based Radiomic Models for Preoperative Prediction of Multiple Biological Characteristics in Prostate Cancer.	2022	Front Oncol	Fan X, Xie N, Chen J, Li T, Cao R, Yu H, He M, Wang Z, Wang Y, Liu H, Wang H, Yin X.	JOURNAL ARTICLE	backward	1	REC-AIBIOGU-000102	new		yes	yes	yes
MED	35238971	Multiparametric MRI-based radiomics model to predict pelvic lymph node invasion for patients with prostate cancer.	2022	Eur Radiol	Zheng H, Miao Q, Liu Y, Mirak SA, Hosseiny M, Scalzo F, Raman SS, Sung K.	JOURNAL ARTICLE	backward	1	REC-AIBIOGU-000138	new		yes	yes	yes
MED	36713568	Novel, alternative splicing signature to detect lymph node metastasis in prostate adenocarcinoma with machine learning.	2022	Front Oncol	Xie P, Batur J, An X, Yasen M, Fu X, Jia L, Luo Y.	research-article; journal article	forward	1	REC-AIBIOGU-000181	new		yes	yes	yes
MED	36330197	Performance variability of radiomics machine learning models for the detection of clinically significant prostate cancer in heterogeneous MRI datasets.	2022	Quant Imaging Med Surg	Gresser E, Schachtner B, Stüber AT, Solyanik O, Schreier A, Huber T, Froelich MF, Magistro G, Kretschmer A, Stief C, Ricke J, Ingrisch M, Nörenberg D.	research-article; journal article	forward	1	REC-AIBIOGU-000190	new		yes	yes	yes
MED	34582343	Predictive radiomics signature for treatment response to nivolumab in patients with advanced renal cell carcinoma.	2022	Can Urol Assoc J	Malone ER, Sim HW, Stundzia A, Pierre S, Metser U, O'Malley M, Sacher AG, Sridhar SS, Hansen AR.	research-article; journal article	forward	1	REC-AIBIOGU-000696	new		yes	yes	yes
MED	35676445	Prostate cancer therapy personalization via multi-modal deep learning on randomized phase III clinical trials.	2022	NPJ Digit Med	Esteva A, Feng J, van der Wal D, Huang SC, Simko JP, DeVries S, Chen E, Schaeffer EM, Morgan TM, Sun Y, Ghorbani A, Naik N, Nathawani D, Socher R, Michalski JM, Roach M 3rd, Pisansky TM, Monson JM, Naz F, Wallace J, Ferguson MJ, Bahary JP, Zou J, Lungren M, Yeung S, Ross AE; NRG Prostate Cancer AI Consortium, Sandler HM, Tran PT, Spratt DE, Pugh S, Feng FY, Mohamad O, Kucharczyk M, Souhami L, Ballas L, Peters CA, Liu S, Balogh AG, Randolph-Jackson PD, Schwartz DL, Girvigian MR, Saito NG, Raben A, Rabinovitch RA, Katato K.	JOURNAL ARTICLE	backward	1	REC-AIBIOGU-000566	new		yes	yes	yes
MED	35565216	Radiogenomics in Clear Cell Renal Cell Carcinoma: A Review of the Current Status and Future Directions.	2022	Cancers (Basel)	Khaleel S, Katims A, Cumarasamy S, Rosenzweig S, Attalla K, Hakimi AA, Mehrazin R.	review-article; review; journal article	forward	2	REC-AIBIOGU-000545;REC-AIBIOGU-000563	new		yes	yes	yes
MED	35837116	Radiomic Machine Learning and External Validation Based on 3.0 T mpMRI for Prediction of Intraductal Carcinoma of Prostate With Different Proportion.	2022	Front Oncol	Yang L, Li Z, Liang X, Xu J, Cai Y, Huang C, Zhang M, Yao J, Song B.	research-article; journal article	forward	1	REC-AIBIOGU-000191	new		yes	yes	yes
MED	36139609	Radiomics for the Prediction of Overall Survival in Patients with Bladder Cancer Prior to Radical Cystectomy.	2022	Cancers (Basel)	Woznicki P, Laqua FC, Messmer K, Kunz WG, Stief C, Norenberg D, Schreier A, Wojcik J, Ruebenthaler J, Ingrisch M, Ricke J, Buchner A, Schulz GB, Gresser E.	JOURNAL ARTICLE	both	4	REC-AIBIOGU-000274;REC-AIBIOGU-000356;REC-AIBIOGU-000365;REC-AIBIOGU-000367	new		yes	yes	yes
MED	36362530	Radiomics in PI-RADS 3 Multiparametric MRI for Prostate Cancer Identification: Literature Models Re-Implementation and Proposal of a Clinical-Radiological Model.	2022	J Clin Med	Corsi A, De Bernardi E, Bonaffini PA, Franco PN, Nicoletta D, Simonini R, Ippolito D, Perugini G, Occhipinti M, Da Pozzo LF, Roscigno M, Sironi S.	research-article; journal article	forward	1	REC-AIBIOGU-000174	new		yes	yes	yes
MED	35814914	Radiomics in prostate cancer: an up-to-date review.	2022	Ther Adv Urol	Ferro M, de Cobelli O, Musi G, Del Giudice F, Carrieri G, Busetto GM, Falagario UG, Sciarra A, Maggi M, Crocetto F, Barone B, Caputo VF, Marchioni M, Lucarelli G, Imbimbo C, Mistretta FA, Luzzago S, Vartolomei MD, Cormio L, Autorino R, Tătaru OS.	review-article; review; journal article	forward	2	REC-AIBIOGU-000190;REC-AIBIOGU-000191	new		yes	yes	yes
MED	35806859	Role of Deep Learning in Prostate Cancer Management: Past, Present and Future Based on a Comprehensive Literature Review.	2022	J Clin Med	Naik N, Tokas T, Shetty DK, Hameed BMZ, Shastri S, Shah MJ, Ibrahim S, Rai BP, Chlosta P, Somani BK.	JOURNAL ARTICLE	both	3	REC-AIBIOGU-000178;REC-AIBIOGU-000180;REC-AIBIOGU-000569	new		yes	yes	yes
MED	36387261	Stratification of malignant renal neoplasms from cystic renal lesions using deep learning and radiomics features based on a stacking ensemble CT machine learning algorithm.	2022	Front Oncol	He QH, Tan H, Liao FT, Zheng YN, Lv FJ, Jiang Q, Xiao MZ.	research-article; journal article	forward	1	REC-AIBIOGU-000529	new		yes	yes	yes
MED	35159060	The Next Paradigm Shift in the Management of Clear Cell Renal Cancer: Radiogenomics-Definition, Current Advances, and Future Directions.	2022	Cancers (Basel)	Gopal N, Yazdian Anari P, Turkbey E, Jones EC, Malayeri AA.	review-article; review; journal article	forward	2	REC-AIBIOGU-000545;REC-AIBIOGU-000563	new		yes	yes	yes
MED	36358836	The Potential of MicroRNAs as Non-Invasive Prostate Cancer Biomarkers: A Systematic Literature Review Based on a Machine Learning Approach.	2022	Cancers (Basel)	Bevacqua E, Ammirato S, Cione E, Curcio R, Dolce V, Tucci P.	research-article; journal article	forward	1	REC-AIBIOGU-000198	new		yes	yes	yes
MED	35703218	The promise of artificial intelligence for kidney pathophysiology.	2022	Curr Opin Nephrol Hypertens	Jiang J, Chan L, Nadkarni GN.	research-article; review; journal article; research support, n.i.h., extramural	forward	2	REC-AIBIOGU-000555;REC-AIBIOGU-000564	new		yes	yes	yes
MED	35344062	The radiomics-based tumor heterogeneity adds incremental value to the existing prognostic models for predicting outcome in localized clear cell renal cell carcinoma: a multicenter study.	2022	Eur J Nucl Med Mol Imaging	Yang G, Nie P, Yan L, Zhang M, Wang Y, Zhao L, Li M, Xie F, Xie H, Li X, Xiang F, Wang N, Cheng N, Zhao X, Wang N, Wang Y, Chen C, Yun C, Cui J, Duan S, Zhang R, Hao D, Wang X, Wang Z, Niu H.	multicenter study; journal article	forward	1	REC-AIBIOGU-000542	new		yes	yes	yes
MED	36059618	The role of radiomics with machine learning in the prediction of muscle-invasive bladder cancer: A mini review.	2022	Front Oncol	Huang X, Wang X, Lan X, Deng J, Lei Y, Lin F.	review-article; review; journal article	forward	3	REC-AIBIOGU-000347;REC-AIBIOGU-000354;REC-AIBIOGU-000365	new		yes	yes	yes
MED	36376157	Ultrasound Image-Based Deep Features and Radiomics for the Discrimination of Small Fat-Poor Angiomyolipoma and Small Renal Cell Carcinoma.	2022	Ultrasound Med Biol	Zhang L, Sun K, Shi L, Qiu J, Wang X, Wang S.	JOURNAL ARTICLE	backward	1	REC-AIBIOGU-000373	new		yes	yes	yes
MED	36515576	A Brief Review of Artificial Intelligence in Genitourinary Oncological Imaging.	2023	Can Assoc Radiol J	Yilmaz EC, Belue MJ, Turkbey B, Reinhold C, Choyke PL.	review; journal article	forward	2	REC-AIBIOGU-000354;REC-AIBIOGU-000532	new		yes	yes	yes
MED	36731307	A CT-based radiomics nomogram for differentiation of benign and malignant small renal masses (≤4 cm).	2023	Transl Oncol	Feng S, Gong M, Zhou D, Yuan R, Kong J, Jiang F, Zhang L, Chen W, Li Y.	research-article; journal article	forward	1	REC-AIBIOGU-000184	new		yes	yes	yes
MED	38132224	A Critical Analysis of the Robustness of Radiomics to Variations in Segmentation Methods in <sup>18</sup>F-PSMA-1007 PET Images of Patients Affected by Prostate Cancer.	2023	Diagnostics (Basel)	Pasini G, Russo G, Mantarro C, Bini F, Richiusa S, Morgante L, Comelli A, Russo GI, Sabini MG, Cosentino S, Marinozzi F, Ippolito M, Stefano A.	research-article; journal article	forward	1	REC-AIBIOGU-000159	new		yes	yes	yes
MED	37895393	A Narrative Review of the Use of Artificial Intelligence in Breast, Lung, and Prostate Cancer.	2023	Life (Basel)	Patel K, Huang S, Rashid A, Varghese B, Gholamrezanezhad A.	review-article; review; journal article	forward	1	REC-AIBIOGU-000180	new		yes	yes	yes
MED	38095671	A convolutional neural network-based system for fully automatic segmentation of whole-body [&lt;sup&gt;68&lt;/sup&gt;Ga]Ga-PSMA PET images in prostate cancer.	2023	Eur J Nucl Med Mol Imaging	Jafari E, Zarei A, Dadgar H, Keshavarz A, Manafi-Farid R, Rostami H, Assadi M.	JOURNAL ARTICLE	backward	1	REC-AIBIOGU-000012	new		yes	yes	yes
MED	37492385	A first look into radiomics application in testicular imaging: A systematic review.	2023	Front Radiol	Fanni SC, Febi M, Colligiani L, Volpi F, Ambrosini I, Tumminello L, Aghakhanyan G, Aringhieri G, Cioni D, Neri E.	review-article; review; journal article	forward	2	REC-AIBIOGU-000695;REC-AIBIOGU-000696	new		yes	yes	yes
MED	37470826	A machine learning model based on MRI for the preoperative prediction of bladder cancer invasion depth.	2023	Eur Radiol	Chen G, Fan X, Wang T, Zhang E, Shao J, Chen S, Zhang D, Zhang J, Guo T, Yuan Z, Tang H, Yu Y, Chen J, Wang X.	journal article	forward	1	REC-AIBIOGU-000368	new		yes	yes	yes
MED	37009612	A machine learning-based model for predicting the risk of early-stage inguinal lymph node metastases in patients with squamous cell carcinoma of the penis.	2023	Front Surg	Ding L, Zhang C, Wang K, Zhang Y, Wu C, Xia W, Li S, Li W, Wang J.	JOURNAL ARTICLE	backward	1	REC-AIBIOGU-000566	new		yes	yes	yes
MED	38010567	A multi-model based on radiogenomics and deep learning techniques associated with histological grade and survival in clear cell renal cell carcinoma.	2023	Insights Imaging	Wang S, Zhu C, Jin Y, Yu H, Wu L, Zhang A, Wang B, Zhai J.	JOURNAL ARTICLE	backward	1	REC-AIBIOGU-000372	new		yes	yes	yes
MED	37562222	A preoperative CT-based deep learning radiomics model in predicting the stage, size, grade and necrosis score and outcome in localized clear cell renal cell carcinoma: A multicenter study.	2023	Eur J Radiol	Nie P, Liu S, Zhou R, Li X, Zhi K, Wang Y, Dai Z, Zhao L, Wang N, Zhao X, Li X, Cheng N, Wang Y, Chen C, Xu Y, Yang G.	multicenter study; journal article	forward	2	REC-AIBIOGU-000542;REC-AIBIOGU-000554	new		yes	yes	yes
MED	37568655	Advancements in MRI-Based Radiomics and Artificial Intelligence for Prostate Cancer: A Comprehensive Review and Future Prospects.	2023	Cancers (Basel)	Chaddad A, Tan G, Liang X, Hassan L, Rathore S, Desrosiers C, Katib Y, Niazi T.	review-article; review; journal article	forward	2	REC-AIBIOGU-000166;REC-AIBIOGU-000184	new		yes	yes	yes
MED	36691055	An artificial intelligence model for the pathological diagnosis of invasion depth and histologic grade in bladder cancer.	2023	J Transl Med	Pan J, Hong G, Zeng H, Liao C, Li H, Yao Y, Gan Q, Wang Y, Wu S, Lin T.	research support, non-u.s. gov't; research-article; journal article	forward	1	REC-AIBIOGU-000365	new		yes	yes	yes
MED	37427103	An integrative multi-omics analysis based on disulfidptosis-related prognostic signature and distinct subtypes of clear cell renal cell carcinoma.	2023	Front Oncol	Zhang D, Zhang X, Liu Z, Han T, Zhao K, Xu X, Zhang X, Ren X, Qin C.	research-article; journal article	forward	1	REC-AIBIOGU-000328	new		yes	yes	yes
MED	37337101	Anatomically guided self-adapting deep neural network for clinically significant prostate cancer detection on bi-parametric MRI: a multi-center study.	2023	Insights Imaging	Karagoz A, Alis D, Seker ME, Zeybel G, Yergin M, Oksuz I, Karaarslan E.	research-article; journal article	forward	1	REC-AIBIOGU-000180	new		yes	yes	yes
MED	37760487	Artificial Intelligence in Digital Pathology for Bladder Cancer: Hype or Hope? A Systematic Review.	2023	Cancers (Basel)	Khoraminia F, Fuster S, Kanwal N, Olislagers M, Engan K, van Leenders GJLH, Stubbs AP, Akram F, Zuiverloon TCM.	JOURNAL ARTICLE	both	3	REC-AIBIOGU-000268;REC-AIBIOGU-000352;REC-AIBIOGU-000356	new		yes	yes	yes
MED	37443687	Artificial Intelligence in Renal Cell Carcinoma Histopathology: Current Applications and Future Perspectives.	2023	Diagnostics (Basel)	Distante A, Marandino L, Bertolo R, Ingels A, Pavan N, Pecoraro A, Marchioni M, Carbonara U, Erdem S, Amparore D, Campi R, Roussel E, Caliò A, Wu Z, Palumbo C, Borregales LD, Mulders P, Muselaers CHJ, EAU Young Academic Urologists (YAU) Renal Cancer Working Group.	review-article; review; journal article	forward	2	REC-AIBIOGU-000530;REC-AIBIOGU-000564	new		yes	yes	yes
MED	37443700	Artificial Intelligence in the Advanced Diagnosis of Bladder Cancer-Comprehensive Literature Review and Future Advancement.	2023	Diagnostics (Basel)	Ferro M, Falagario UG, Barone B, Maggi M, Crocetto F, Busetto GM, Giudice FD, Terracciano D, Lucarelli G, Lasorsa F, Catellani M, Brescia A, Mistretta FA, Luzzago S, Piccinelli ML, Vartolomei MD, Jereczek-Fossa BA, Musi G, Montanari E, Cobelli O, Tataru OS.	JOURNAL ARTICLE	both	4	REC-AIBIOGU-000258;REC-AIBIOGU-000365;REC-AIBIOGU-000368;REC-AIBIOGU-000569	new		yes	yes	yes
MED	38495038	Artificial Intelligence-Based Organ Delineation for Radiation Treatment Planning of Prostate Cancer on Computed Tomography.	2023	Adv Radiat Oncol	Polymeri E, Johnsson AA, Enqvist O, Ulen J, Pettersson N, Nordstrom F, Kindblom J, Tragardh E, Edenbrandt L, Kjolhede H.	JOURNAL ARTICLE	backward	1	REC-AIBIOGU-000012	new		yes	yes	yes
MED	36517398	Artificial intelligence algorithms aimed at characterizing or detecting prostate cancer on MRI: How accurate are they when tested on independent cohorts? - A systematic review.	2023	Diagn Interv Imaging	Rouvière O, Jaouen T, Baseilhac P, Benomar ML, Escande R, Crouzet S, Souchon R.	systematic review; journal article	forward	4	REC-AIBIOGU-000166;REC-AIBIOGU-000176;REC-AIBIOGU-000180;REC-AIBIOGU-000190	new		yes	yes	yes
MED	37113657	Artificial intelligence and radiomics in evaluation of kidney lesions: a comprehensive literature review.	2023	Ther Adv Urol	Ferro M, Crocetto F, Barone B, Del Giudice F, Maggi M, Lucarelli G, Busetto GM, Autorino R, Marchioni M, Cantiello F, Crocerossa F, Luzzago S, Piccinelli M, Mistretta FA, Tozzi M, Schips L, Falagario UG, Veccia A, Vartolomei MD, Musi G, de Cobelli O, Montanari E, Tataru OS.	JOURNAL ARTICLE	both	4	REC-AIBIOGU-000372;REC-AIBIOGU-000373;REC-AIBIOGU-000521;REC-AIBIOGU-000547	new		yes	yes	yes
MED	37524914	Artificial intelligence and urology: ethical considerations for urologists and patients.	2023	Nat Rev Urol	Cacciamani GE, Chen A, Gill IS, Hung AJ.	JOURNAL ARTICLE	backward	1	REC-AIBIOGU-000566	new		yes	yes	yes
MED	37740046	Artificial intelligence as diagnostic aiding tool in cases of Prostate Imaging Reporting and Data System category 3: the results of retrospective multi-center cohort study.	2023	Abdom Radiol (NY)	Wang K, Xing Z, Kong Z, Yu Y, Chen Y, Zhao X, Song B, Wang X, Wu P, Wang X, Xue Y.	multicenter study; journal article	forward	1	REC-AIBIOGU-000180	new		yes	yes	yes
MED	37488510	Artificial intelligence for the diagnosis of clinically significant prostate cancer based on multimodal data: a multicenter study.	2023	BMC Med	Zhang H, Ji J, Liu Z, Lu H, Qian C, Wei C, Chen S, Lu W, Wang C, Xu H, Xu Y, Chen X, He X, Wang Z, Zhao X, Cheng W, Chen X, Pang G, Yu G, Gu Y, Jiang K, Xu B, Chen J, Xu B, Wei X, Chen M, Chen R, Cheng J, Wang F.	JOURNAL ARTICLE	backward	1	REC-AIBIOGU-000566	new		yes	yes	yes
MED	36893772	Artificial intelligence-based model for lymph node metastases detection on whole slide images in bladder cancer: a retrospective, multicentre, diagnostic study.	2023	Lancet Oncol	Wu S, Hong G, Xu A, Zeng H, Chen X, Wang Y, Luo Y, Wu P, Liu C, Jiang N, Dang Q, Yang C, Liu B, Shen R, Chen Z, Liao C, Lin Z, Wang J, Lin T.	research support, non-u.s. gov't; multicenter study; journal article	forward	1	REC-AIBIOGU-000368	new		yes	yes	yes
MED	36635425	Automatic segmentation of bladder cancer on MRI using a convolutional neural network and reproducibility of radiomics features: a two-center study.	2023	Sci Rep	Moribata Y, Kurata Y, Nishio M, Kido A, Otani S, Himoto Y, Nishio N, Furuta A, Onishi H, Masui K, Kobayashi T, Nakamoto Y.	research support, non-u.s. gov't; research-article; journal article	forward	1	REC-AIBIOGU-000365	new		yes	yes	yes
MED	36907973	Beyond diagnosis: is there a role for radiomics in prostate cancer management?	2023	Eur Radiol Exp	Stanzione A, Ponsiglione A, Alessandrino F, Brembilla G, Imbriaco M.	review-article; review; journal article	forward	2	REC-AIBIOGU-000178;REC-AIBIOGU-000183	new		yes	yes	yes
MED	36517196	Bladder Cancer Radiation Oncology of the Future: Prognostic Modelling, Radiomics, and Treatment Planning With Artificial Intelligence.	2023	Semin Radiat Oncol	Moore NS, McWilliam A, Aneja S.	review; journal article	forward	1	REC-AIBIOGU-000356	new		yes	yes	yes
MED	36459898	CT radiomics for differentiating oncocytoma from renal cell carcinomas: Systematic review and meta-analysis.	2023	Clin Imaging	Dehghani Firouzabadi F, Gopal N, Homayounieh F, Anari PY, Li X, Ball MW, Jones EC, Samimi S, Turkbey E, Malayeri AA.	meta-analysis; research-article; systematic review; journal article	forward	1	REC-AIBIOGU-000532	new		yes	yes	yes
MED	38002646	Can Machine Learning Models Detect and Predict Lymph Node Involvement in Prostate Cancer? A Comprehensive Systematic Review.	2023	J Clin Med	Faiella E, Vaccarino F, Ragone R, D'Amone G, Cirimele V, Piccolo CL, Vertulli D, Grasso RF, Zobel BB, Santucci D.	review; journal article	forward	1	REC-AIBIOGU-000161	new		yes	yes	yes
MED	38188340	Comparison and analysis of multiple machine learning models for discriminating benign and malignant testicular lesions based on magnetic resonance imaging radiomics.	2023	Front Med (Lausanne)	Feng Y, Feng Z, Wang L, Lv W, Liu Z, Min X, Li J, Zhang J.	JOURNAL ARTICLE	both	2	REC-AIBIOGU-000585;REC-AIBIOGU-000695	new		yes	yes	yes
MED	38138870	Computed Tomography-Based Radiomics for Long-Term Prognostication of High-Risk Localized Prostate Cancer Patients Received Whole Pelvic Radiotherapy.	2023	J Pers Med	Leung VWS, Ng CKC, Lam SK, Wong PT, Ng KY, Tam CH, Lee TC, Chow KC, Chow YK, Tam VCW, Lee SWY, Lim FMY, Wu JQ, Cai J.	research-article; journal article	forward	1	REC-AIBIOGU-000183	new		yes	yes	yes
MED	37809854	Construction of 3D and 2D contrast-enhanced CT radiomics for prediction of CGB3 expression level and clinical prognosis in bladder cancer.	2023	Heliyon	Zhang Y, Xu Z, Wu S, Zhu T, Hong X, Chi Z, Malla R, Jiang J, Huang Y, Xu Q, Wang Z, Zhang Y.	research-article; journal article	forward	1	REC-AIBIOGU-000351	new		yes	yes	yes
MED	36844540	Data-Independent Acquisition Mass Spectrometry of EPS-Urine Coupled to Machine Learning: A Predictive Model for Prostate Cancer.	2023	ACS Omega	Prestagiacomo LE, Tradigo G, Aracri F, Gabriele C, Rota MA, Alba S, Cuda G, Damiano R, Veltri P, Gaspari M.	research-article; journal article	forward	1	REC-AIBIOGU-000201	new		yes	yes	yes
MED	37627935	Deep Learning Methodologies Applied to Digital Pathology in Prostate Cancer: A Systematic Review.	2023	Diagnostics (Basel)	Rabilloud N, Allaume P, Acosta O, De Crevoisier R, Bourgade R, Loussouarn D, Rioux-Leclercq N, Khene ZE, Mathieu R, Bensalah K, Pecot T, Kammerer-Jacquet SF.	review-article; review; journal article	forward	1	REC-AIBIOGU-000175	new		yes	yes	yes
MED	36629980	Deep learning and radiomic feature-based blending ensemble classifier for malignancy risk prediction in cystic renal lesions.	2023	Insights Imaging	He QH, Feng JJ, Lv FJ, Jiang Q, Xiao MZ.	research-article; journal article	forward	1	REC-AIBIOGU-000529	new		yes	yes	yes
MED	38094161	Deep learning signature based on multiphase enhanced CT for bladder cancer recurrence prediction: a multi-center study.	2023	EClinicalMedicine	Wang H, Zhang M, Miao J, Hou F, Chen Y, Huang Y, Yang L, Yang S, Huang C, Song Y, Niu H.	research-article; journal article	forward	1	REC-AIBIOGU-000367	new		yes	yes	yes
MED	37558767	Development and verification of a deep learning-based m&lt;sup&gt;6&lt;/sup&gt;A modification model for clinical prognosis prediction of renal cell carcinoma.	2023	J Cancer Res Clin Oncol	Chen S, Zhang E, Guo T, Wang T, Chen J, Zhang N, Wang X, Zheng J.	JOURNAL ARTICLE	backward	1	REC-AIBIOGU-000491	new		yes	yes	yes
MED	38081101	Early-stage diagnosis of bladder cancer using surface-enhanced Raman spectroscopy combined with machine learning algorithms in a rat model.	2023	Biosens Bioelectron	Lee S, Jue M, Lee K, Paulson B, Oh J, Cho M, Kim JK.	JOURNAL ARTICLE	backward	1	REC-AIBIOGU-000268	new		yes	yes	yes
MED	38137421	Equilibrium Optimization Algorithm with Deep Learning Enabled Prostate Cancer Detection on MRI Images.	2023	Biomedicines	Yang E, Shankar K, Kumar S, Seo C, Moon I.	research-article; journal article	forward	1	REC-AIBIOGU-000140	new		yes	yes	yes
MED	37895332	Exploratory Analysis of the Role of Radiomic Features in the Differentiation of Oncocytoma and Chromophobe RCC in the Nephrographic CT Phase.	2023	Life (Basel)	Aymerich M, García-Baizán A, Franco PN, Otero-García M.	research-article; journal article	forward	1	REC-AIBIOGU-000532	new		yes	yes	yes
MED	36969047	Fully automated bladder tumor segmentation from T2 MRI images using 3D U-Net algorithm.	2023	Front Oncol	Coroamă DM, Dioșan L, Telecan T, Andras I, Crișan N, Medan P, Andreica A, Caraiani C, Lebovici A, Boca B, Bálint Z.	research-article; journal article	forward	1	REC-AIBIOGU-000354	new		yes	yes	yes
MED	38094602	Global research trends of the application of artificial intelligence in bladder cancer since the 21st century: a bibliometric analysis.	2023	Front Oncol	Zhou Y, Xu W, Zeng Y, Li H, Liu Z, Wang T, Liu J, Jiang H.	research-article; journal article	forward	1	REC-AIBIOGU-000356	new		yes	yes	yes
MED	36646808	High-throughput precision MRI assessment with integrated stack-ensemble deep learning can enhance the preoperative prediction of prostate cancer Gleason grade.	2023	Br J Cancer	Bao J, Hou Y, Qin L, Zhi R, Wang XM, Shi HB, Sun HZ, Hu CH, Zhang YD.	research support, non-u.s. gov't; research-article; journal article	forward	1	REC-AIBIOGU-000190	new		yes	yes	yes
MED	37449047	Integrated multiomics analysis and machine learning refine molecular subtypes and prognosis for muscle-invasive urothelial cancer.	2023	Mol Ther Nucleic Acids	Chu G, Ji X, Wang Y, Niu H.	JOURNAL ARTICLE	backward	1	REC-AIBIOGU-000268	new		yes	yes	yes
MED	37138354	Integrative multi-omics analysis depicts the methylome and hydroxymethylome in recurrent bladder cancers and identifies biomarkers for predicting PD-L1 expression.	2023	Biomark Res	Shi ZD, Han XX, Song ZJ, Dong Y, Pang K, Wang XL, Liu XY, Lu H, Xu GZ, Hao L, Dong BZ, Liang Q, Wu XK, Han CH.	JOURNAL ARTICLE	backward	1	REC-AIBIOGU-000268	new		yes	yes	yes
MED	37580840	Interpretability of radiomics models is improved when using feature group selection strategies for predicting molecular and clinical targets in clear-cell renal cell carcinoma: insights from the TRACERx Renal study.	2023	Cancer Imaging	Orton MR, Hann E, Doran SJ, Shepherd STC, Ap Dafydd D, Spencer CE, Lopez JI, Albarran-Artahona V, Comito F, Warren H, Shur J, Messiou C, Larkin J, Turajlic S; TRACERx Renal Consortium, Koh DM.	JOURNAL ARTICLE	backward	1	REC-AIBIOGU-000491	new		yes	yes	yes
MED	37370799	Kidney Cancer Diagnosis and Surgery Selection by Machine Learning from CT Scans Combined with Clinical Metadata.	2023	Cancers (Basel)	Mahmud S, Abbas TO, Mushtak A, Prithula J, Chowdhury MEH.	JOURNAL ARTICLE	backward	1	REC-AIBIOGU-000372	new		yes	yes	yes
MED	37403801	Lifestyle and occupational risks assessment of bladder cancer using machine learning-based prediction models.	2023	Cancer Rep (Hoboken)	Shakhssalim N, Talebi A, Pahlevan-Fallahy MT, Sotoodeh K, Alavimajd H, Borumandnia N, Taheri M.	research-article; journal article	forward	1	REC-AIBIOGU-000356	new		yes	yes	yes
MED	37443692	MRI-Based Radiomics in Bladder Cancer: A Systematic Review and Radiomics Quality Score Assessment.	2023	Diagnostics (Basel)	Boca B, Caraiani C, Telecan T, Pintican R, Lebovici A, Andras I, Crisan N, Pavel A, Diosan L, Balint Z, Lupsor-Platon M, Buruian MM.	review; journal article	forward	7	REC-AIBIOGU-000329;REC-AIBIOGU-000330;REC-AIBIOGU-000338;REC-AIBIOGU-000354;REC-AIBIOGU-000365;REC-AIBIOGU-000367;REC-AIBIOGU-000368	new		yes	yes	yes
MED	37551554	MRI-derived radiomics models for diagnosis, aggressiveness, and prognosis evaluation in prostate cancer.	2023	J Zhejiang Univ Sci B	Zhu X, Shao L, Liu Z, Liu Z, He J, Liu J, Ping H, Lu J.	review-article; review; journal article	forward	3	REC-AIBIOGU-000176;REC-AIBIOGU-000178;REC-AIBIOGU-000190	new		yes	yes	yes
MED	37948361	Machine Learning-Based Magnetic Resonance Radiomics Analysis for Predicting Low- and High-Grade Clear Cell Renal Cell Carcinoma.	2023	J Comput Assist Tomogr	Sim KC, Han NY, Cho Y, Sung DJ, Park BJ, Kim MJ, Han YE.	JOURNAL ARTICLE	backward	1	REC-AIBIOGU-000372	new		yes	yes	yes
MED	38074651	Magnetic resonance imaging radiomics-based prediction of clinically significant prostate cancer in equivocal PI-RADS 3 lesions in the transitional zone.	2023	Front Oncol	Zhao YY, Xiong ML, Liu YF, Duan LJ, Chen JL, Xing Z, Lin YS, Chen TH.	research-article; journal article	forward	1	REC-AIBIOGU-000174	new		yes	yes	yes
MED	38068372	Multi-Institutional Development and Validation of a Radiomic Model to Predict Prostate Cancer Recurrence Following Radical Prostatectomy.	2023	J Clin Med	Huynh LM, Bonebrake B, Tran J, Marasco JT, Ahlering TE, Wang S, Baine MJ.	research-article; journal article	forward	2	REC-AIBIOGU-000178;REC-AIBIOGU-000191	new		yes	yes	yes
MED	37423959	Multi-center validation of an immune-related lncRNA signature for predicting survival and immune status of patients with renal cell carcinoma: an integrating machine learning-derived study.	2023	J Cancer Res Clin Oncol	Liu L, Feng Y, Guo C, Weng S, Xu H, Xing Z, Zhang Y, Wang L, Han X.	research-article; journal article	forward	2	REC-AIBIOGU-000339;REC-AIBIOGU-000548	new		yes	yes	yes
MED	37692840	Multi-phase-combined CECT radiomics models for Fuhrman grade prediction of clear cell renal cell carcinoma.	2023	Front Oncol	Zhou Z, Qian X, Hu J, Geng C, Zhang Y, Dou X, Che T, Zhu J, Dai Y.	JOURNAL ARTICLE	backward	1	REC-AIBIOGU-000372	new		yes	yes	yes
